AppID,Name,Release date,Estimated owners,Price,Supported languages,Metacritic score,User score,Achievements,Publishers,Developers,Categories,Genres,Tags
273620,Freespace 2,"Jun 6, 2014",35000,9.99,['English'],91,0,0,Interplay Corp,Volition Inc,"Single-player,Multi-player",Action,"Space,Sci-fi,Action,Simulation,Classic,Space Sim,Moddable,Singleplayer,Flight,Multiplayer,Epic"
359630,Independence War® 2: Edge of Chaos,"May 7, 2015",10000,5.99,['English'],83,0,0,Atari,Particle Systems Ltd.,Single-player,"Action,Simulation","Simulation,Action,Space Sim,Space"
1097130,Circuit Superstars,"Oct 12, 2021",350000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Simplified Chinese', 'Spanish - Latin America']",82,0,33,Square Enix,Original Fire Games,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Remote Play on TV,Remote Play Together","Action,Casual,Indie,Racing,Simulation,Sports","Simulation,Racing,e-sports,Indie,Arcade,Driving,Sports,Top-Down,Controller,Multiplayer,Singleplayer,Automobile Sim,Cute,Split Screen,Retro,Local Multiplayer,Old School,Action,4 Player Local,Casual"
25800,Europa Universalis III Complete,"Feb 4, 2009",350000,14.99,"['English', 'German']",83,0,0,Paradox Interactive,Paradox Development Studio,"Single-player,Multi-player,Steam Trading Cards",Strategy,"Grand Strategy,Strategy,Historical,Political Sim,Real-Time with Pause,Political,Sandbox,Simulation,Singleplayer,Multiplayer,Addictive,RTS,Co-op,War,Alternate History,Logic,Medieval,Great Soundtrack,4X,Moddable"
252030,Valdis Story: Abyssal City,"Oct 30, 2013",350000,14.99,['English'],83,0,77,Endlessfluff Games,Endlessfluff Games,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards","Action,Indie,RPG","Metroidvania,Action,Platformer,RPG,Indie,2D,Difficult,Great Soundtrack,Singleplayer,Exploration,Fantasy,Action RPG,Female Protagonist,Side Scroller,Adventure,Kickstarter,Story Rich,Beat 'em up,Anime,GameMaker"
960690,One Step From Eden,"Mar 26, 2020",350000,19.99,"['English', 'Simplified Chinese', 'Spanish - Spain', 'Korean', 'French', 'German', 'Japanese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish', 'Portuguese - Brazil', 'Russian', 'Polish']",82,0,35,"Humble Games,Maple Whispering Limited",Thomas Moon Kang,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Indie,Strategy","Action Roguelike,Rogue-lite,Difficult,Card Battler,Deckbuilding,Action,Replay Value,Action RPG,Adventure,Strategy,Card Game,Rogue-like,Bullet Hell,Indie,Pixel Graphics,Anime,Local Co-Op,Hack and Slash,2D,Female Protagonist"
115800,Owlboy,"Nov 1, 2016",350000,24.99,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Norwegian']",88,0,12,D-Pad Studio,D-Pad Studio,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV","Action,Adventure,Indie","Pixel Graphics,Adventure,Indie,Metroidvania,Great Soundtrack,Platformer,2D,Story Rich,Action,Atmospheric,Fantasy,Puzzle-Platformer,Singleplayer,Retro,Flight,Action-Adventure,Funny,Cute,Open World,RPG"
1005300,The Jackbox Party Pack 6,"Oct 16, 2019",350000,29.99,['English'],80,0,20,"Jackbox Games, Inc.","Jackbox Games, Inc.","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Casual,Indie","Trivia,Casual,Indie,Multiplayer,Local Multiplayer,Funny,Party,Comedy,Board Game,Local Co-Op,Co-op,Family Friendly,Party Game,Social Deduction,Singleplayer"
415200,Motorsport Manager,"Nov 9, 2016",750000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Portuguese - Brazil', 'Dutch', 'Hungarian']",81,0,73,SEGA,Playsport Games,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud","Racing,Simulation,Sports,Strategy","Management,Racing,Simulation,Strategy,Sports,Automobile Sim,Singleplayer,Multiplayer,Difficult,Action,Great Soundtrack"
243970,"Invisible, Inc.","May 12, 2015",750000,19.99,['English'],82,0,23,Klei Entertainment,Klei Entertainment,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Tablet","Action,Indie,Strategy","Stealth,Turn-Based Strategy,Cyberpunk,Turn-Based,Strategy,Rogue-like,Indie,Procedural Generation,Isometric,Turn-Based Tactics,Singleplayer,Tactical,Rogue-lite,Perma Death,Action,Difficult,Sci-fi,Adventure,Great Soundtrack,Female Protagonist"
1617030,tERRORbane,"Apr 1, 2022",35000,15.99,"['English', 'Italian', 'French', 'German', 'Simplified Chinese', 'Japanese']",83,0,25,WhisperGames,BitNine Studio,"Single-player,Steam Achievements,Full controller support","Adventure,Indie","Multiple Endings,Adventure,Singleplayer,Choose Your Own Adventure,Choices Matter,Action-Adventure,Exploration,Comedy,Funny,Pixel Graphics,Parody,Narration,Old School,Retro,Post-apocalyptic,Colorful,Fantasy,2D,Top-Down,Isometric"
849200,Shadow of the Tomb Raider: Definitive Edition,"Sep 14, 2018",10000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Arabic']",77,0,99,"Square Enix,Feral Interactive (Mac),Feral interactive (Linux)","Eidos-Montréal,Crystal Dynamics,Nixxes,Feral Interactive (Mac),Feral interactive (Linux)","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure","Adventure,Lara Croft,Action,Female Protagonist,Third Person,Singleplayer,Story Rich,Open World,Puzzle,Action-Adventure,Stealth,Exploration,Survival,Violent,Atmospheric,Shooter,Gore,Great Soundtrack,Dark,Heist"
524220,NieR:Automata™,"Mar 17, 2017",1500000,39.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']",84,0,47,Square Enix,"Square Enix,PlatinumGames Inc.","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Action,RPG","Great Soundtrack,Story Rich,Female Protagonist,Action,Hack and Slash,RPG,Open World,JRPG,Anime,Post-apocalyptic,Singleplayer,Robots,Atmospheric,Sci-fi,Nudity,Adventure,Spectacle fighter,Bullet Hell,Character Action Game,Violent"
275390,Guacamelee! Super Turbo Championship Edition,"Aug 21, 2014",7500000,4.99,"['English', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Spanish - Latin America']",80,0,30,DrinkBox Studios,DrinkBox Studios,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Indie","Metroidvania,2D,Platformer,Action,Colorful,Indie,Local Co-Op,Adventure,Funny,Beat 'em up,Co-op,Comedy,Great Soundtrack,Singleplayer,4 Player Local,Wrestling,Local Multiplayer,Side Scroller,Action-Adventure,Memes"
32460,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,"Jul 7, 2010",350000,9.99,"['English', 'German', 'Italian', 'Spanish - Spain', 'French']",87,0,12,"LucasArts,Lucasfilm,Disney",LucasArts,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV",Adventure,"Point & Click,Adventure,Comedy,Classic,Remake,Pirates,Puzzle,Singleplayer,1990's,Funny,2D,Retro,Great Soundtrack,Cult Classic,Story Rich,Escape Room,Atmospheric,Nostalgia"
558990,Opus Magnum,"Dec 7, 2017",350000,19.99,"['English', 'French', 'German', 'Japanese', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Korean', 'Turkish', 'Ukrainian', 'Portuguese', 'Czech']",90,0,5,Zachtronics,Zachtronics,"Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Indie,Simulation","Puzzle,Programming,Indie,Automation,Simulation,Logic,Singleplayer,Great Soundtrack,Building,Steampunk,Difficult,Sandbox,2D,Hex Grid,Casual,Early Access"
300,Day of Defeat: Source,"Jul 12, 2010",7500000,9.99,['English'],80,0,54,Valve,Valve,"Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Valve Anti-Cheat enabled,Stats,Includes Source SDK",Action,"FPS,World War II,Multiplayer,Action,Shooter,Military,Team-Based,War,First-Person,Historical,Class-Based,Classic,Tactical,Realistic,Online Co-Op,Strategy,Gore,Massively Multiplayer,Simulation,Comedy"
298110,Far Cry® 4,Nov 2014,3500000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Swedish', 'Norwegian', 'Simplified Chinese', 'Traditional Chinese']",80,0,0,Ubisoft,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev","Single-player,Multi-player,Co-op,Partial Controller Support","Action,Adventure","Open World,Action,FPS,Co-op,Adventure,Shooter,First-Person,Multiplayer,Singleplayer,Hunting,Stealth,Atmospheric,Survival,Online Co-Op,Story Rich,Exploration,Crafting,Sandbox,RPG,Action RPG"
450440,Creepy Castle,"Oct 31, 2016",10000,9.99,['English'],82,0,29,"Nicalis, Inc.",Dopterra,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Adventure,Indie,RPG","Adventure,Indie,RPG,2D,Pixel Graphics,Retro,Metroidvania,Singleplayer,Great Soundtrack,Cute"
428550,Momodora: Reverie Under The Moonlight,"Mar 4, 2016",750000,9.99,"['English', 'Japanese', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'German', 'Italian', 'Russian', 'Simplified Chinese', 'Danish', 'Korean']",82,0,9,PLAYISM,Bombservice,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure,Indie","Metroidvania,2D Platformer,Side Scroller,Exploration,Souls-like,Spectacle fighter,Difficult,2D,Female Protagonist,Platformer,Pixel Graphics,Cute,Action,Controller,Colorful,Anime,Fantasy,Dark Fantasy,Magic,Atmospheric"
699170,Fell Seal: Arbiter's Mark,"Apr 30, 2019",350000,29.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese']",82,0,53,Fulqrum Publishing,6 Eyes Studio,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Indie,RPG,Strategy","RPG,Strategy,Turn-Based Tactics,Indie,Turn-Based Combat,Tactical RPG,Turn-Based Strategy,Fantasy,Strategy RPG,Turn-Based,Character Customization,Singleplayer,Tactical,Female Protagonist,Isometric,Class-Based,Story Rich,2D,Controller,Kickstarter"
420,Half-Life 2: Episode Two,"Oct 10, 2007",7500000,7.99,"['English', 'French', 'German', 'Russian', 'Danish', 'Dutch', 'Finnish', 'Italian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Simplified Chinese', 'Spanish - Spain', 'Swedish', 'Traditional Chinese']",90,0,23,Valve,Valve,"Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud,Stats,Includes Source SDK,Commentary available,Remote Play Together",Action,"FPS,Action,Sci-fi,Singleplayer,Shooter,Story Rich,First-Person,Classic,Adventure,Aliens,Atmospheric,Zombies,Silent Protagonist,Great Soundtrack,Dystopian,Post-apocalyptic,Episodic,Puzzle,Horror,Multiplayer"
12900,AudioSurf,"Feb 15, 2008",1500000,9.99,"['English', 'Russian']",85,0,19,,Dylan Fitterer,"Single-player,Co-op,Steam Achievements,Full controller support",Indie,"Music,Rhythm,Indie,Casual,Music-Based Procedural Generation,Arcade,Colorful,Singleplayer,Relaxing,Score Attack,Addictive,Local Co-Op,Procedural Generation,Replay Value,Puzzle,Great Soundtrack,Fast-Paced,Racing,Co-op,Local Multiplayer"
921570,OCTOPATH TRAVELER™,"Jun 7, 2019",350000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",80,0,88,Square Enix,"Square Enix,ACQUIRE Corp.","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV",RPG,"RPG,JRPG,Pixel Graphics,Turn-Based,Story Rich,Singleplayer,Turn-Based Combat,Great Soundtrack,Strategy,Open World,Adventure,Choices Matter,Multiple Endings,2.5D,Anime,Sandbox,Casual,Management,Simulation,Heist"
356400,Thumper,"Oct 10, 2016",350000,5.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish']",86,0,19,Drool,Drool,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV","Action,Indie","Rhythm,Indie,Action,Psychedelic,Great Soundtrack,Music,Difficult,VR,Atmospheric,Singleplayer,Fast-Paced,Dark,Horror,Arcade,Psychological Horror,Racing,Dark Fantasy,Lovecraftian,Fantasy,Action-Adventure"
230070,The Age of Decadence,"Oct 14, 2015",350000,12.99,"['English', 'Russian', 'Spanish - Spain', 'French']",81,0,109,Iron Tower Studio,Iron Tower Studio,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Indie,RPG","Turn-Based Combat,Choices Matter,Tactical RPG,Difficult,Turn-Based Tactics,CRPG,Turn-Based Strategy,RPG,Turn-Based,Isometric,Post-apocalyptic,Rome,Multiple Endings,Nonlinear,Open World,Story Rich,Dark Fantasy,Fantasy,Old School,Tactical"
890030,Shadow of the Tomb Raider: Definitive Edition,"Sep 14, 2018",10000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Arabic']",77,0,99,"Square Enix,Feral Interactive (Mac),Feral interactive (Linux)","Eidos-Montréal,Crystal Dynamics,Nixxes,Feral Interactive (Mac),Feral interactive (Linux)","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure","Adventure,Lara Croft,Action,Female Protagonist,Third Person,Singleplayer,Story Rich,Open World,Puzzle,Action-Adventure,Stealth,Exploration,Survival,Violent,Atmospheric,Shooter,Gore,Great Soundtrack,Dark,Heist"
955360,Stronghold: A Hero's Fate,"Nov 16, 2018",10000,5.99,['English'],81,0,26,Choice of Games,Choice of Games,"Single-player,Steam Achievements,Captions available,Steam Cloud","Adventure,Indie,RPG","Adventure,Indie,RPG,Choose Your Own Adventure,Text-Based"
21110,F.E.A.R.,"May 21, 2010",1500000,54.99,['English'],88,0,0,"Warner Bros. Games,Warner Bros. Interactive Entertainment","Monolith Productions, Inc.,Timegate",Single-player,Action,
409710,BioShock™ Remastered,"Sep 15, 2016",3500000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese']",80,0,65,"2K,Feral Interactive (Mac)","2K Boston,2K Australia,Blind Squirrel,Feral Interactive (Mac)","Single-player,Steam Achievements,Full controller support,Steam Cloud,Commentary available,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,RPG","FPS,Story Rich,Atmospheric,Horror,Singleplayer,First-Person,Action,Dystopian,Shooter,Underwater,Sci-fi,Steampunk,Dark,Adventure,RPG,Remake,Classic,Great Soundtrack,Alternate History,Immersive Sim"
416600,Full Metal Furies,"Jan 17, 2018",350000,19.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Korean']",85,0,36,Cellar Door Games,Cellar Door Games,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Remote Play Together","Action,Adventure,Indie,RPG","Action,Co-op,Indie,RPG,Adventure,Beat 'em up,Female Protagonist,Local Co-Op,4 Player Local,Online Co-Op,Pixel Graphics,Puzzle,Action RPG,2D,Local Multiplayer,Difficult,Side Scroller,Bullet Hell,Funny,Multiplayer"
283640,Salt and Sanctuary,"May 17, 2016",750000,17.99,"['English', 'German', 'Japanese', 'French', 'Italian', 'Spanish - Spain', 'Korean', 'Portuguese - Brazil']",84,0,37,Ska Studios,Ska Studios,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on TV,Remote Play Together","Action,Indie,RPG","Souls-like,Metroidvania,Dark Fantasy,Difficult,RPG,2D,Action,Platformer,Indie,Local Co-Op,Atmospheric,Dark,Action RPG,Co-op,Side Scroller,Gore,Singleplayer,Adventure,Horror,Story Rich"
849178,Shadow of the Tomb Raider: Definitive Edition,"Sep 14, 2018",10000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Arabic']",77,0,99,"Square Enix,Feral Interactive (Mac),Feral interactive (Linux)","Eidos-Montréal,Crystal Dynamics,Nixxes,Feral Interactive (Mac),Feral interactive (Linux)","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure","Adventure,Lara Croft,Action,Female Protagonist,Third Person,Singleplayer,Story Rich,Puzzle,Open World,Action-Adventure,Stealth,Exploration,Survival,Violent,Atmospheric,Shooter,Gore,Great Soundtrack,Dark,Heist"
6200,Ghost Master®,"Dec 21, 2006",150000,4.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",81,0,0,Strategy First,Sick Puppies,Single-player,Strategy,"Strategy,Comedy,Puzzle,Simulation,Classic,Funny,Singleplayer,Horror,Tactical,Sandbox,Villain Protagonist,Supernatural,Great Soundtrack,Management"
42710,Call of Duty®: Black Ops,"Nov 9, 2010",3500000,19.99,"['English', 'German', 'Italian', 'Spanish - Spain', 'French']",81,0,68,Activision,Treyarch,"Single-player,Multi-player,Co-op,Steam Achievements,Partial Controller Support,Valve Anti-Cheat enabled",Action,"Action,FPS,Zombies,Multiplayer,Shooter,Singleplayer,Cold War,First-Person,War,Military,Online Co-Op,Co-op,Gore,Story Rich,Adventure,Controller,Masterpiece,Linear,Massively Multiplayer,Horror"
219150,Hotline Miami,"Oct 23, 2012",1500000,9.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Polish']",85,0,35,Devolver Digital,Dennaton Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Action,Indie","Great Soundtrack,Violent,Action,Indie,Top-Down,1980s,Pixel Graphics,Fast-Paced,Gore,Psychedelic,Retro,Difficult,Singleplayer,Surreal,Shooter,2D,Atmospheric,Addictive,Top-Down Shooter,Music"
